Time,open,high,low,close,volume
2007/1/10 0:00,1.30001,1.30041,1.29293,1.29369,1676132.704
2007/1/11 0:00,1.2938,1.30134,1.28823,1.28909,1669196.404
2007/1/12 0:00,1.28931,1.29433,1.28678,1.29238,1661424.603
2007/1/15 0:00,1.29235,1.2956,1.29135,1.29355,1661004.104
2007/1/16 0:00,1.29363,1.2989,1.29083,1.29193,1668602.603
2007/1/17 0:00,1.29172,1.29504,1.28983,1.29373,1664777.504
2007/1/18 0:00,1.29375,1.29772,1.28985,1.29619,1652778.004
2007/1/19 0:00,1.29638,1.3001,1.29142,1.29556,1658098.203
2007/1/22 0:00,1.29608,1.29779,1.29228,1.29488,1674429.304
2007/1/23 0:00,1.29482,1.30438,1.29297,1.30256,1666787.704
2007/1/24 0:00,1.30248,1.30369,1.29487,1.29704,1666770.304
2007/1/25 0:00,1.29693,1.30012,1.29149,1.29314,1662125.004
2007/1/26 0:00,1.29296,1.29448,1.28827,1.2917,1670645.904
2007/1/29 0:00,1.29163,1.29667,1.28959,1.29552,1647602.903
2007/1/30 0:00,1.29561,1.29811,1.29456,1.29697,1669545.304
2007/1/31 0:00,1.29685,1.30366,1.29253,1.30314,1680445.704
2007/2/1 0:00,1.30316,1.30496,1.30022,1.30216,1668410.904
2007/2/2 0:00,1.30208,1.30625,1.29495,1.29588,1665674.103
2007/2/5 0:00,1.29626,1.29664,1.29138,1.29271,1663364.203
2007/2/6 0:00,1.29277,1.29908,1.29113,1.29844,1670129.004
2007/2/7 0:00,1.29853,1.30242,1.29663,1.30097,1669032.404
2007/2/8 0:00,1.30108,1.30437,1.29774,1.30405,1662850.104
2007/2/9 0:00,1.30405,1.30462,1.29827,1.30073,1667196.404
2007/2/12 0:00,1.29906,1.30369,1.29412,1.29645,1691519.303
2007/2/13 0:00,1.29633,1.30435,1.29512,1.30378,1667669.204
2007/2/14 0:00,1.3037,1.31498,1.30235,1.31306,1666222.704
2007/2/15 0:00,1.31313,1.31732,1.31188,1.31395,1665668.304
2007/2/16 0:00,1.31387,1.31461,1.30968,1.31361,1666736.904
2007/2/19 0:00,1.3138,1.31636,1.31214,1.31566,1674862.404
2007/2/20 0:00,1.31535,1.31895,1.31282,1.31388,1666294.104
2007/2/21 0:00,1.31367,1.31669,1.3113,1.31388,1658221.204
2007/2/22 0:00,1.31362,1.31445,1.30813,1.31248,1655360.804
2007/2/23 0:00,1.31245,1.31873,1.31029,1.31637,1680455.104
2007/2/26 0:00,1.31666,1.31987,1.31501,1.31873,1666093.104
2007/2/27 0:00,1.31863,1.32588,1.31595,1.3241,1666901.404
2007/2/28 0:00,1.32423,1.32434,1.31799,1.32281,1663873.304
2007/3/1 0:00,1.3229,1.32399,1.3156,1.31856,1659414.803
2007/3/2 0:00,1.31841,1.32009,1.31428,1.31908,1665098.104
2007/3/5 0:00,1.31965,1.32119,1.30734,1.30882,1666273.003
2007/3/6 0:00,1.30882,1.31307,1.30795,1.31271,1661607.704
2007/3/7 0:00,1.31267,1.31855,1.31103,1.31758,1669056.704
2007/3/8 0:00,1.31753,1.31819,1.3117,1.313,1654738.404
2007/3/9 0:00,1.31289,1.31591,1.30878,1.31128,1664903.704
2007/3/12 0:00,1.31306,1.32006,1.31065,1.31902,1667122.304
2007/3/13 0:00,1.31903,1.32204,1.31557,1.31962,1663294.503
2007/3/14 0:00,1.31942,1.32451,1.31772,1.32213,1669840.004
2007/3/15 0:00,1.32245,1.32522,1.31935,1.32367,1661457.104
2007/3/16 0:00,1.32368,1.33394,1.32293,1.33136,1657697.704
2007/3/19 0:00,1.33134,1.33251,1.32795,1.33003,1654327.904
2007/3/20 0:00,1.33025,1.33224,1.32715,1.33181,2193375.405
2007/3/21 0:00,1.33177,1.33892,1.32876,1.33844,2222688.705
2007/3/22 0:00,1.33887,1.34104,1.33099,1.33306,2226211.005
2007/3/23 0:00,1.33289,1.33419,1.32787,1.32819,2230654.405
2007/3/26 0:00,1.32871,1.33468,1.32547,1.33292,644489.4013
2007/3/27 0:00,1.33305,1.33628,1.33022,1.33508,513998.5013
2007/3/28 0:00,1.33488,1.33731,1.33017,1.33125,509993.9014
2007/3/29 0:00,1.33122,1.33528,1.32999,1.333,518651.0012
2007/3/30 0:00,1.33236,1.33996,1.32889,1.3356,778280.4019
2007/4/2 0:00,1.3374,1.33817,1.33321,1.33657,1119298.821
2007/4/3 0:00,1.33656,1.33808,1.33207,1.33298,1133776.241
2007/4/4 0:00,1.33309,1.33815,1.33189,1.3368,1185596.371
2007/4/5 0:00,1.3368,1.3442,1.3354,1.3431,1004615.336
2007/4/6 0:00,1.3431,1.34335,1.3365,1.33805,357716.0658
2007/4/9 0:00,1.33795,1.33808,1.3341,1.3355,417271.3664
2007/4/10 0:00,1.33555,1.34565,1.33491,1.344,1171161.914
2007/4/11 0:00,1.344,1.34425,1.3408,1.3432,906567.5974
2007/4/12 0:00,1.34325,1.35055,1.34272,1.3484,924121.2805
2007/4/13 0:00,1.34808,1.3556,1.348,1.3532,466460.9815
2007/4/16 0:00,1.3559,1.35775,1.35232,1.3535,855141.0701
2007/4/17 0:00,1.3536,1.35955,1.35243,1.3568,1033188.363
2007/4/18 0:00,1.3568,1.3617,1.35565,1.361,1101091.519
2007/4/19 0:00,1.3612,1.3621,1.35615,1.3614,883818.1601
2007/4/20 0:00,1.3614,1.3638,1.3587,1.3593,976983.7614
2007/4/23 0:00,1.35989,1.3608,1.35415,1.3578,608880.3509
2007/4/24 0:00,1.3578,1.3644,1.3549,1.3641,1065060.096
2007/4/25 0:00,1.3642,1.36665,1.36225,1.364,860216.0062
2007/4/26 0:00,1.3639,1.36555,1.3585,1.3602,1263630.89
2007/4/27 0:00,1.3602,1.3683,1.3586,1.3654,1024236.708
2007/4/30 0:00,1.36321,1.36789,1.359,1.36478,503960.3014
2007/5/1 0:00,1.36471,1.36727,1.35909,1.36039,499492.9014
2007/5/2 0:00,1.36033,1.36111,1.35613,1.35919,498276.4015
2007/5/3 0:00,1.35911,1.36209,1.3548,1.355,500012.9014
2007/5/4 0:00,1.35495,1.36104,1.35356,1.35909,500519.0014
2007/5/7 0:00,1.36025,1.36265,1.35893,1.3601,506534.2014
2007/5/8 0:00,1.36007,1.36214,1.3517,1.35438,504869.2014
2007/5/9 0:00,1.35437,1.35652,1.35199,1.35278,505196.9014
2007/5/10 0:00,1.35273,1.35635,1.34666,1.34851,507636.7014
2007/5/11 0:00,1.34845,1.35317,1.34637,1.35238,507333.7014
2007/5/14 0:00,1.35353,1.35584,1.35251,1.35448,500018.8015
2007/5/15 0:00,1.3544,1.36088,1.35278,1.35903,503812.4016
2007/5/16 0:00,1.359,1.36095,1.35061,1.35157,506175.9014
2007/5/17 0:00,1.3515,1.35437,1.34785,1.34939,505196.2014
2007/5/18 0:00,1.34935,1.35214,1.34658,1.35069,504414.2012
2007/5/21 0:00,1.35133,1.35298,1.34369,1.34685,364856.8011
2007/5/22 0:00,1.34682,1.34761,1.34393,1.34486,492534.2012
2007/5/23 0:00,1.34485,1.35016,1.34161,1.34595,500485.2013
2007/5/24 0:00,1.34595,1.34629,1.34161,1.34285,493811.4013
2007/5/25 0:00,1.34285,1.34726,1.3413,1.3439,493280.5015
2007/5/28 0:00,1.34475,1.34592,1.34417,1.34492,494474.8014
2007/5/29 0:00,1.34525,1.352,1.34207,1.34484,504029.9015
2007/5/30 0:00,1.34486,1.3458,1.34095,1.34278,499175.3013
2007/5/31 0:00,1.34287,1.3472,1.34233,1.34528,498504.1013
2007/6/1 0:00,1.34525,1.34617,1.33935,1.34449,500547.2014
2007/6/4 0:00,1.3442,1.34988,1.34327,1.34898,631357.8016
2007/6/5 0:00,1.34895,1.35525,1.34866,1.35238,488822.0014
2007/6/6 0:00,1.35232,1.35385,1.34864,1.35039,490535.2014
2007/6/7 0:00,1.35037,1.35125,1.34224,1.34328,493268.9013
2007/6/8 0:00,1.34321,1.34359,1.33235,1.33724,492309.8013
2007/6/11 0:00,1.33681,1.33731,1.3334,1.33577,349307.301
2007/6/12 0:00,1.33574,1.33696,1.33013,1.33017,479928.2012
2007/6/13 0:00,1.33013,1.33157,1.32641,1.33102,478544.6011
2007/6/14 0:00,1.33115,1.33238,1.32802,1.33117,485925.9011
2007/6/15 0:00,1.33116,1.33893,1.33054,1.33877,483149.5015
2007/6/18 0:00,1.33775,1.34181,1.33755,1.34141,618396.4013
2007/6/19 0:00,1.34119,1.34358,1.33849,1.34269,476553.6009
2007/6/20 0:00,1.34272,1.34375,1.33961,1.34037,483656.5014
2007/6/21 0:00,1.34038,1.34086,1.33728,1.33897,482919.1013
2007/6/22 0:00,1.33894,1.34698,1.33791,1.34692,477690.7012
2007/6/25 0:00,1.34658,1.34733,1.34398,1.34623,334098.801
2007/6/26 0:00,1.34623,1.34774,1.34332,1.34537,470099.5011
2007/6/27 0:00,1.34532,1.34595,1.34177,1.34524,474452.801
2007/6/28 0:00,1.34525,1.34798,1.34244,1.34488,479231.8014
2007/6/29 0:00,1.34484,1.35417,1.34295,1.35407,477212.0011
2007/7/2 0:00,1.35368,1.36388,1.35278,1.36223,601682.0015
2007/7/3 0:00,1.36213,1.36362,1.35847,1.36083,454896.6012
2007/7/4 0:00,1.36092,1.36309,1.36039,1.36125,450222.001
2007/7/5 0:00,1.36125,1.36584,1.35798,1.35988,459925.4009
2007/7/6 0:00,1.35984,1.36411,1.35697,1.36263,456397.2009
2007/7/9 0:00,1.36329,1.36383,1.36104,1.36263,286142.9006
2007/7/10 0:00,1.36264,1.37483,1.35955,1.37472,450299.9013
2007/7/11 0:00,1.37473,1.37842,1.37315,1.37453,450686.3009
2007/7/12 0:00,1.37455,1.37981,1.3741,1.37895,451785.2013
2007/7/13 0:00,1.37893,1.38123,1.37635,1.37821,448410.3013
2007/7/16 0:00,1.37847,1.38036,1.37613,1.37725,553777.3017
2007/7/17 0:00,1.37761,1.3799,1.37595,1.37815,399396.3015
2007/7/18 0:00,1.37815,1.3832,1.37575,1.38028,428257.6016
2007/7/19 0:00,1.3802,1.38294,1.37866,1.38034,416630.1013
2007/7/20 0:00,1.38038,1.38429,1.37789,1.38261,611853.7021
2007/7/23 0:00,1.38344,1.38462,1.37918,1.3807,914043.4316
2007/7/24 0:00,1.38066,1.38529,1.37967,1.38222,768240.136
2007/7/25 0:00,1.38232,1.3834,1.3695,1.3722,764973.2902
2007/7/26 0:00,1.37223,1.37737,1.36894,1.37436,766506.46
2007/7/27 0:00,1.37475,1.37553,1.36243,1.3633,763528.956
2007/7/30 0:00,1.36236,1.37083,1.36071,1.36964,763613.8041
2007/7/31 0:00,1.36977,1.37294,1.36768,1.36842,761889.5911
2007/8/1 0:00,1.36833,1.37109,1.36371,1.3668,764935.065
2007/8/2 0:00,1.3669,1.37061,1.36491,1.37025,765100.3071
2007/8/3 0:00,1.37028,1.38193,1.36822,1.37722,762676.3901
2007/8/6 0:00,1.3789,1.38411,1.37784,1.37932,724105.3359
2007/8/7 0:00,1.37934,1.38175,1.37321,1.37363,764196.235
2007/8/8 0:00,1.37365,1.38268,1.37203,1.37985,765765.562
2007/8/9 0:00,1.37974,1.38178,1.36545,1.36757,764696.522
2007/8/10 0:00,1.36796,1.37059,1.36416,1.36917,767648.3901
2007/8/13 0:00,1.36901,1.37115,1.36012,1.36117,768122.9871
2007/8/14 0:00,1.36092,1.36264,1.35289,1.35335,765219.1823
2007/8/15 0:00,1.35324,1.3541,1.34388,1.34415,761546.838
2007/8/16 0:00,1.34414,1.34474,1.33621,1.34247,766331.843
2007/8/17 0:00,1.34258,1.35476,1.33701,1.34731,767448.491
2007/8/20 0:00,1.34774,1.35086,1.3458,1.34741,766993.3632
2007/8/21 0:00,1.3474,1.35212,1.34548,1.34655,766070.4871
2007/8/22 0:00,1.34655,1.35513,1.3447,1.35413,764510.338
2007/8/23 0:00,1.35435,1.35887,1.35334,1.35655,764007.298
2007/8/24 0:00,1.35641,1.36835,1.35501,1.36735,764572.2701
2007/8/27 0:00,1.36759,1.36868,1.36313,1.3646,805409.2131
2007/8/28 0:00,1.36462,1.36809,1.35983,1.3604,767581.2729
2007/8/29 0:00,1.36045,1.36804,1.3559,1.36764,765382.8209
2007/8/30 0:00,1.36757,1.36825,1.35897,1.36235,731042.2778
2007/8/31 0:00,1.36251,1.37201,1.36174,1.36275,768225.4199
2007/9/3 0:00,1.3629,1.36551,1.36027,1.36232,808169.228
2007/9/4 0:00,1.36242,1.36272,1.35492,1.3606,769276.6749
2007/9/5 0:00,1.36055,1.36718,1.35675,1.36462,770691.4181
2007/9/6 0:00,1.36464,1.37109,1.36328,1.36902,725746.6259
2007/9/7 0:00,1.36904,1.37988,1.36614,1.37667,762724.9169
2007/9/10 0:00,1.37695,1.38164,1.37663,1.38012,804237.3881
2007/9/11 0:00,1.38033,1.38487,1.3776,1.3839,769381.2541
2007/9/12 0:00,1.384,1.39154,1.38231,1.3903,768711.113
2007/9/13 0:00,1.39045,1.39279,1.3861,1.38857,767518.121
2007/9/14 0:00,1.38853,1.38961,1.3843,1.38752,767166.6261
2007/9/17 0:00,1.3871,1.38913,1.38484,1.38673,728817.8718
2007/9/18 0:00,1.38676,1.39893,1.3828,1.39839,763700.481
2007/9/19 0:00,1.39824,1.39877,1.39332,1.39581,763179.8197
2007/9/20 0:00,1.3956,1.41003,1.3954,1.40653,764241.0668
2007/9/21 0:00,1.40639,1.41205,1.40404,1.40895,761188.673
2007/9/24 0:00,1.40915,1.41307,1.40663,1.40868,793232.2541
2007/9/25 0:00,1.40873,1.41546,1.40571,1.41364,760608.4229
2007/9/26 0:00,1.41376,1.41636,1.41093,1.41281,759305.279
2007/9/27 0:00,1.41285,1.41909,1.41216,1.41513,760541.2449
2007/9/28 0:00,1.41534,1.42782,1.41429,1.4268,760503.978
2007/10/1 0:00,1.42753,1.42828,1.4208,1.42307,763505.5779
2007/10/2 0:00,1.42319,1.42414,1.41363,1.4155,762013.9009
2007/10/3 0:00,1.41596,1.42019,1.40817,1.40904,761978.6039
2007/10/4 0:00,1.40912,1.41502,1.40647,1.4139,762892.342
2007/10/5 0:00,1.41385,1.41578,1.40329,1.4136,760085.1149
2007/10/8 0:00,1.4137,1.41556,1.40337,1.40475,724344.9328
2007/10/9 0:00,1.40468,1.41171,1.40109,1.41039,765978.0779
2007/10/10 0:00,1.41075,1.41732,1.40928,1.41452,764304.0668
2007/10/11 0:00,1.41441,1.42416,1.41332,1.4196,767357.5348
2007/10/12 0:00,1.41959,1.42129,1.41537,1.41773,764969.7787
2007/10/15 0:00,1.41759,1.4244,1.41579,1.4205,804742.241
2007/10/16 0:00,1.42048,1.4228,1.41411,1.4173,762813.3919
2007/10/17 0:00,1.41733,1.42311,1.41571,1.42066,764567.851
2007/10/18 0:00,1.42075,1.43101,1.41947,1.42944,763068.5368
2007/10/19 0:00,1.42942,1.43197,1.42431,1.43009,767950.957
2007/10/22 0:00,1.43067,1.43506,1.41238,1.41822,766153.2319
2007/10/23 0:00,1.4182,1.42792,1.4168,1.42637,769411.1849
2007/10/24 0:00,1.42641,1.42708,1.41884,1.42672,763853.426
2007/10/25 0:00,1.42674,1.43453,1.4246,1.43242,764195.1268
2007/10/26 0:00,1.43244,1.43976,1.43152,1.43932,765074.3448
2007/10/29 0:00,1.44176,1.44382,1.43748,1.44254,726997.8588
2007/10/30 0:00,1.44247,1.44429,1.43721,1.44333,769929.9199
2007/10/31 0:00,1.44318,1.45042,1.44182,1.44856,764659.07
2007/11/1 0:00,1.44874,1.44895,1.44005,1.44237,766539.1528
2007/11/2 0:00,1.4424,1.45291,1.44132,1.45043,768722.9239
2007/11/5 0:00,1.45148,1.45253,1.44416,1.44707,793293.7131
2007/11/6 0:00,1.44697,1.45716,1.44652,1.45562,763156.508
2007/11/7 0:00,1.45557,1.47304,1.45519,1.46376,767723.7779
2007/11/8 0:00,1.46355,1.47037,1.46139,1.46765,765237.3621
2007/11/9 0:00,1.46767,1.47528,1.46296,1.46755,768539.2269
2007/11/12 0:00,1.46725,1.46788,1.45241,1.45326,764780.7949
2007/11/13 0:00,1.45325,1.46336,1.45185,1.46031,762503.706
2007/11/14 0:00,1.46015,1.47255,1.45972,1.46503,764132.407
2007/11/15 0:00,1.46515,1.4705,1.46029,1.46138,764702.4491
2007/11/16 0:00,1.46109,1.46728,1.45798,1.46614,764870.295
2007/11/19 0:00,1.46713,1.469,1.4618,1.46635,736802.9739
2007/11/20 0:00,1.4666,1.48525,1.4632,1.48383,764163.1289
2007/11/21 0:00,1.48398,1.48712,1.47713,1.48573,767005.57
2007/11/22 0:00,1.48576,1.48748,1.4819,1.48485,765937.005
2007/11/23 0:00,1.4849,1.49665,1.4782,1.48368,769601.6789
2007/11/26 0:00,1.48209,1.48879,1.48024,1.48726,790422.157
2007/11/27 0:00,1.48715,1.49088,1.48068,1.48304,763978.2989
2007/11/28 0:00,1.4829,1.48592,1.47089,1.48419,763057.7468
2007/11/29 0:00,1.48415,1.48462,1.47192,1.47442,763764.3229
2007/11/30 0:00,1.4745,1.47855,1.46261,1.46343,759735.3269
2007/12/3 0:00,1.46384,1.47087,1.4619,1.46687,765538.6789
2007/12/4 0:00,1.46684,1.47708,1.46325,1.4759,764939.947
2007/12/5 0:00,1.4759,1.47721,1.45916,1.46115,765553.6528
2007/12/6 0:00,1.46125,1.46528,1.45254,1.46365,764403.909
2007/12/7 0:00,1.46377,1.46729,1.45951,1.46564,767654.6939
2007/12/10 0:00,1.46563,1.47361,1.46367,1.47118,736777.7289
2007/12/11 0:00,1.47117,1.47516,1.46395,1.46543,762765.6399
2007/12/12 0:00,1.46558,1.4749,1.46486,1.47,761339.46
2007/12/13 0:00,1.47002,1.47386,1.45748,1.46309,760466.8959
2007/12/14 0:00,1.46313,1.46582,1.44105,1.44292,760649.7589
2007/12/17 0:00,1.43908,1.44537,1.43288,1.44011,793459.2082
2007/12/18 0:00,1.44013,1.44367,1.43649,1.44139,763441.5812
2007/12/19 0:00,1.44131,1.44249,1.43239,1.43847,763380.9451
2007/12/20 0:00,1.43843,1.43919,1.43091,1.4331,768445.697
2007/12/21 0:00,1.43308,1.44111,1.43147,1.43802,765772.2111
2007/12/24 0:00,1.43762,1.44142,1.4366,1.4395,762658.843
2007/12/25 0:00,1.43937,1.44219,1.43835,1.44004,764835.449
2007/12/26 0:00,1.43996,1.45069,1.43882,1.44886,764537.3799
2007/12/27 0:00,1.44887,1.46415,1.4466,1.46275,765982.388
2007/12/28 0:00,1.46249,1.47305,1.45893,1.4724,762111.3091
2007/12/31 0:00,1.47157,1.47507,1.45663,1.45892,736227.104
2008/1/1 0:00,1.45903,1.46193,1.45737,1.45913,764392.0602
2008/1/2 0:00,1.45926,1.4751,1.45863,1.47116,766779.6841
2008/1/3 0:00,1.47122,1.47817,1.46853,1.47499,767271.4321
2008/1/4 0:00,1.47498,1.48257,1.4692,1.47407,763243.9881
2008/1/7 0:00,1.47468,1.4757,1.46567,1.46958,792858.4122
2008/1/8 0:00,1.46949,1.47433,1.46783,1.47069,768379.9032
2008/1/9 0:00,1.47073,1.47437,1.46371,1.46588,772256.3191
2008/1/10 0:00,1.46595,1.48149,1.46393,1.4805,768769.1731
2008/1/11 0:00,1.48035,1.482,1.47595,1.47747,765351.6821
2008/1/14 0:00,1.47821,1.49159,1.47802,1.4867,768507.7801
2008/1/15 0:00,1.48689,1.49225,1.4798,1.48045,773257.705
2008/1/16 0:00,1.48019,1.48595,1.45928,1.46527,769199.515
2008/1/17 0:00,1.46525,1.47157,1.45878,1.46413,770783.352
2008/1/18 0:00,1.46409,1.46951,1.46011,1.46198,770036.7661
2008/1/21 0:00,1.46053,1.46069,1.44206,1.44535,741374.954
2008/1/22 0:00,1.44563,1.46427,1.43626,1.46284,768165.566
2008/1/23 0:00,1.46289,1.46859,1.45076,1.46295,769028.8749
2008/1/24 0:00,1.46295,1.47804,1.45885,1.47535,767632.558
2008/1/25 0:00,1.47553,1.47795,1.46577,1.46817,767466.6191
2008/1/28 0:00,1.46795,1.47987,1.46603,1.47811,796635.1982
2008/1/29 0:00,1.47819,1.47994,1.47352,1.47774,762551.1742
2008/1/30 0:00,1.47756,1.49078,1.47528,1.48614,769185.895
2008/1/31 0:00,1.48617,1.49148,1.48004,1.48603,765568.635
2008/2/1 0:00,1.486,1.49473,1.47843,1.48025,766709.8021
2008/2/4 0:00,1.4806,1.48492,1.47906,1.48302,765933.34
2008/2/5 0:00,1.48291,1.4837,1.46195,1.46478,768785.1569
2008/2/6 0:00,1.46503,1.46709,1.45887,1.46316,765721.923
2008/2/7 0:00,1.46318,1.46527,1.4439,1.44847,763949.5279
2008/2/8 0:00,1.44847,1.45481,1.44477,1.4506,767264.7958
2008/2/11 0:00,1.45151,1.45796,1.44798,1.45175,737010.4059
2008/2/12 0:00,1.45178,1.46157,1.44937,1.4583,765722.985
2008/2/13 0:00,1.45845,1.45998,1.45317,1.45717,768205.3119
2008/2/14 0:00,1.45736,1.46485,1.45467,1.46417,762977.6788
2008/2/15 0:00,1.46427,1.47094,1.46284,1.46812,765429.4689
2008/2/18 0:00,1.46806,1.46921,1.46091,1.46587,794523.2912
2008/2/19 0:00,1.46582,1.47569,1.46384,1.47258,768783.4899
2008/2/20 0:00,1.47259,1.47353,1.46133,1.47158,766359.92
2008/2/21 0:00,1.47157,1.48376,1.46996,1.48141,768270.1469
2008/2/22 0:00,1.48142,1.48624,1.47875,1.48265,765106.708
2008/2/25 0:00,1.48387,1.4845,1.47913,1.48295,765822.0769
2008/2/26 0:00,1.4828,1.49882,1.47768,1.49745,770245.5751
2008/2/27 0:00,1.49726,1.51445,1.49695,1.51208,764525.871
2008/2/28 0:00,1.51199,1.52307,1.50716,1.51941,767798.7439
2008/2/29 0:00,1.5195,1.52393,1.51421,1.51792,768795.353
2008/3/3 0:00,1.51952,1.52749,1.51565,1.52034,740148.4519
2008/3/4 0:00,1.52,1.52481,1.51712,1.52149,771722.8271
2008/3/5 0:00,1.52161,1.53019,1.51435,1.52644,771606.6168
2008/3/6 0:00,1.52635,1.53955,1.52591,1.53793,769072.908
2008/3/7 0:00,1.53812,1.54607,1.53144,1.5355,768914.541
2008/3/10 0:00,1.53617,1.54055,1.5313,1.53426,766497.0319
2008/3/11 0:00,1.53412,1.54954,1.52821,1.53371,762089.7
2008/3/12 0:00,1.53372,1.55719,1.53296,1.55493,768058.793
2008/3/13 0:00,1.55477,1.56457,1.55188,1.56343,773794.8699
2008/3/14 0:00,1.56345,1.56879,1.55304,1.56724,771013.308
2008/3/17 0:00,1.56755,1.59056,1.56725,1.57293,766415.5749
2008/3/18 0:00,1.57279,1.58321,1.56172,1.56237,766470.698
2008/3/19 0:00,1.56238,1.57856,1.55822,1.56244,767409.439
2008/3/20 0:00,1.56248,1.56507,1.53936,1.54271,769255.8419
2008/3/21 0:00,1.54265,1.54746,1.54024,1.54279,762308.4809
2008/3/24 0:00,1.54359,1.54553,1.53401,1.5423,807377.0471
2008/3/25 0:00,1.54233,1.56583,1.54049,1.565,761740.1978
2008/3/26 0:00,1.56497,1.58603,1.55804,1.58454,760787.9907
2008/3/27 0:00,1.58467,1.585,1.57247,1.57799,761611.1579
2008/3/28 0:00,1.57802,1.58393,1.57403,1.57942,764074.8699
2008/3/31 0:00,1.57986,1.58979,1.57683,1.57878,728925.7859
2008/4/1 0:00,1.57874,1.57901,1.55616,1.56149,764339.3151
2008/4/2 0:00,1.56127,1.57027,1.55321,1.56835,764761.335
2008/4/3 0:00,1.5684,1.56983,1.55082,1.56831,765067.1131
2008/4/4 0:00,1.56852,1.57742,1.56375,1.57362,754585.683
2008/4/7 0:00,1.57312,1.57394,1.56257,1.57105,764574.5079
2008/4/8 0:00,1.57097,1.57999,1.56723,1.5712,765081.2091
2008/4/9 0:00,1.5711,1.58651,1.56817,1.58311,766832.0932
2008/4/10 0:00,1.58308,1.59149,1.57228,1.57415,766518.7691
2008/4/11 0:00,1.57443,1.58574,1.57364,1.58101,765557.972
2008/4/14 0:00,1.57844,1.58871,1.56704,1.58327,803077.1241
2008/4/15 0:00,1.58308,1.58767,1.57496,1.579,760115.393
2008/4/16 0:00,1.57888,1.59796,1.57578,1.59474,764418.041
2008/4/17 0:00,1.5947,1.59836,1.58455,1.59065,758770.8762
2008/4/18 0:00,1.59087,1.59581,1.57102,1.58144,761616.085
2008/4/21 0:00,1.58116,1.59476,1.57896,1.5911,765427.2651
2008/4/22 0:00,1.59123,1.60194,1.58323,1.59912,762687.8389
2008/4/23 0:00,1.5995,1.60044,1.58589,1.58891,762118.6641
2008/4/24 0:00,1.5891,1.58988,1.56346,1.56824,764735.5851
2008/4/25 0:00,1.56836,1.57077,1.55512,1.563,762408.1631
2008/4/28 0:00,1.56272,1.56934,1.5591,1.56571,762236.3752
2008/4/29 0:00,1.56601,1.56642,1.55389,1.55714,763749.9511
2008/4/30 0:00,1.55723,1.56425,1.55184,1.56197,762733.1402
2008/5/1 0:00,1.5623,1.56442,1.54282,1.54734,763318.7871
2008/5/2 0:00,1.54744,1.54991,1.53604,1.54242,765927.7681
2008/5/5 0:00,1.543,1.55205,1.54216,1.54957,725394.363
2008/5/6 0:00,1.54955,1.55959,1.54505,1.55313,765492.8951
2008/5/7 0:00,1.55346,1.55409,1.53642,1.53925,762567.3251
2008/5/8 0:00,1.53909,1.54411,1.52855,1.53925,760514.223
2008/5/9 0:00,1.53963,1.54896,1.53902,1.54821,758833.1491
2008/5/12 0:00,1.54841,1.55708,1.53639,1.55532,804063.379
2008/5/13 0:00,1.55531,1.55671,1.54285,1.54725,765808.999
2008/5/14 0:00,1.54764,1.54875,1.5394,1.5474,761446.933
2008/5/15 0:00,1.54744,1.55482,1.54181,1.54472,764762.8079
2008/5/16 0:00,1.54485,1.56026,1.54351,1.55772,766348.336
2008/5/19 0:00,1.55809,1.56343,1.54821,1.55102,763551.318
2008/5/20 0:00,1.55108,1.56806,1.55051,1.56462,765448.2071
2008/5/21 0:00,1.56498,1.57967,1.56303,1.57952,765727.4759
2008/5/22 0:00,1.57957,1.58145,1.56899,1.57335,762450.121
2008/5/23 0:00,1.57332,1.57949,1.56957,1.57602,763021.9751
2008/5/26 0:00,1.57682,1.57937,1.57399,1.57687,725539.0549
2008/5/27 0:00,1.57716,1.58192,1.56803,1.56915,763954.46
2008/5/28 0:00,1.56903,1.5761,1.56062,1.56375,766035.8531
2008/5/29 0:00,1.56379,1.56651,1.54814,1.55171,764901.0721
2008/5/30 0:00,1.55189,1.55701,1.54602,1.55509,764042.8081
2008/6/2 0:00,1.55522,1.55901,1.54861,1.5537,803535.8421
2008/6/3 0:00,1.55388,1.56291,1.54095,1.54452,763500.476
2008/6/4 0:00,1.5449,1.54834,1.54167,1.54402,764528.5008
2008/6/5 0:00,1.54413,1.56017,1.53643,1.55947,764508.837
2008/6/6 0:00,1.55928,1.57785,1.55704,1.57772,761863.2131
2008/6/9 0:00,1.57861,1.58439,1.56174,1.56464,765075.145
2008/6/10 0:00,1.56462,1.56551,1.54377,1.54674,762556.8839
2008/6/11 0:00,1.54689,1.55877,1.54476,1.55516,764012.632
2008/6/12 0:00,1.55533,1.55687,1.53769,1.54392,760378.3281
2008/6/13 0:00,1.54386,1.54836,1.53008,1.53794,764206.501
2008/6/16 0:00,1.53856,1.55198,1.53439,1.54771,724050.8609
2008/6/17 0:00,1.54752,1.55526,1.54584,1.55092,766052.6969
2008/6/18 0:00,1.5506,1.55407,1.54608,1.55333,762494.602
2008/6/19 0:00,1.55343,1.55873,1.5464,1.55041,761927.1879
2008/6/20 0:00,1.55035,1.56517,1.54888,1.56038,766301.6549
2008/6/23 0:00,1.56163,1.5637,1.54669,1.55182,802625.3061
2008/6/24 0:00,1.55173,1.56226,1.5491,1.55674,768113.695
2008/6/25 0:00,1.55677,1.56878,1.55344,1.56646,766134.269
